Freq_Hz,Accel_g,Accel_main
42.193,8.03E-09,5.86E-08
42.202,1.06E-08,7.73E-08
42.212,4.50E-08,3.29E-07
42.221,4.17E-08,3.04E-07
42.23,5.83E-08,4.25E-07
42.24,1.34E-08,9.75E-08
42.249,5.33E-08,3.89E-07
42.259,2.29E-08,1.67E-07
42.268,2.10E-08,1.53E-07
42.277,4.06E-08,2.97E-07
42.287,3.58E-08,2.61E-07
42.296,4.56E-08,3.33E-07
42.306,2.59E-08,1.89E-07
42.315,3.35E-08,2.45E-07
42.324,2.74E-08,2.00E-07
42.334,1.01E-08,7.36E-08
42.343,2.20E-08,1.60E-07
42.353,3.90E-08,2.85E-07
42.362,2.31E-08,1.69E-07
42.371,1.13E-08,8.25E-08
42.381,2.29E-08,1.67E-07
42.39,1.99E-08,1.45E-07
42.399,1.12E-08,8.19E-08
42.409,6.15E-08,4.49E-07
42.418,3.25E-08,2.37E-07
42.428,3.40E-08,2.48E-07
42.437,7.55E-08,5.51E-07
42.446,4.64E-08,3.39E-07
42.456,3.41E-08,2.49E-07
42.465,3.94E-08,2.87E-07
42.475,2.41E-08,1.76E-07
42.484,3.69E-08,2.69E-07
42.493,1.61E-08,1.18E-07
42.503,1.16E-08,8.47E-08
42.512,5.81E-08,4.24E-07
42.522,2.45E-08,1.79E-07
42.531,2.63E-08,1.92E-07
42.54,1.19E-08,8.66E-08
42.55,8.65E-09,6.31E-08
42.559,3.77E-08,2.75E-07
42.568,4.47E-09,3.26E-08
42.578,3.47E-08,2.53E-07
42.587,6.37E-08,4.65E-07
42.597,2.03E-08,1.48E-07
42.606,3.49E-08,2.55E-07
42.615,1.30E-08,9.49E-08
42.625,5.11E-08,3.73E-07
42.634,8.04E-08,5.87E-07
42.644,3.56E-08,2.60E-07
42.653,3.69E-08,2.69E-07
42.662,5.61E-08,4.09E-07
42.672,5.63E-08,4.11E-07
42.681,7.96E-08,5.81E-07
42.691,4.79E-08,3.49E-07
42.7,4.19E-08,3.05E-07
42.709,2.06E-09,1.50E-08
42.719,1.80E-08,1.31E-07
42.728,2.34E-08,1.71E-07
42.738,6.89E-08,5.02E-07
42.747,7.39E-08,5.39E-07
42.756,9.08E-08,6.63E-07
42.766,3.34E-08,2.44E-07
42.775,2.81E-08,2.05E-07
42.784,6.30E-08,4.60E-07
42.794,2.11E-08,1.54E-07
42.803,6.43E-08,4.69E-07
42.813,1.82E-08,1.33E-07
42.822,1.06E-08,7.71E-08
42.831,1.48E-08,1.08E-07
42.841,2.29E-08,1.67E-07
42.85,3.90E-08,2.85E-07
42.86,3.86E-08,2.81E-07
42.869,4.36E-08,3.18E-07
42.878,4.35E-08,3.17E-07
42.888,1.75E-08,1.28E-07
42.897,3.31E-08,2.41E-07
42.907,4.94E-08,3.60E-07
42.916,2.83E-08,2.06E-07
42.925,3.47E-08,2.53E-07
42.935,5.72E-08,4.17E-07
42.944,5.09E-08,3.71E-07
42.954,8.26E-08,6.02E-07
42.963,3.55E-08,2.59E-07
42.972,1.91E-08,1.39E-07
42.982,3.43E-08,2.51E-07
42.991,4.57E-08,3.34E-07
43,1.56E-08,1.14E-07
43.01,3.58E-08,2.61E-07
43.019,3.19E-08,2.33E-07
43.029,3.74E-08,2.73E-07
43.038,4.75E-08,3.47E-07
43.047,3.04E-08,2.22E-07
43.057,6.35E-09,4.63E-08
43.066,4.88E-08,3.56E-07
43.076,3.43E-08,2.50E-07
43.085,2.47E-08,1.80E-07
43.094,3.90E-08,2.85E-07
43.104,4.99E-08,3.64E-07
43.113,5.50E-08,4.01E-07
43.123,8.41E-08,6.13E-07
43.132,6.22E-08,4.54E-07
43.141,3.42E-08,2.50E-07
43.151,5.38E-08,3.93E-07
43.16,9.18E-09,6.70E-08
43.169,3.06E-08,2.23E-07
43.179,1.33E-08,9.74E-08
43.188,5.20E-08,3.80E-07
43.198,2.57E-08,1.87E-07
43.207,7.48E-08,5.45E-07
43.216,1.26E-08,9.17E-08
43.226,2.30E-08,1.68E-07
43.235,9.05E-09,6.60E-08
43.245,2.92E-08,2.13E-07
43.254,1.68E-08,1.23E-07
43.263,1.42E-08,1.04E-07
43.273,7.68E-08,5.60E-07
43.282,2.65E-08,1.94E-07
43.292,7.87E-09,5.74E-08
43.301,3.68E-08,2.69E-07
43.31,1.87E-08,1.37E-07
43.32,3.46E-08,2.53E-07
43.329,4.93E-08,3.60E-07
43.339,6.88E-08,5.02E-07
43.348,2.87E-08,2.10E-07
43.357,4.71E-08,3.44E-07
43.367,5.59E-08,4.08E-07
43.376,1.56E-08,1.14E-07
43.385,5.06E-08,3.69E-07
43.395,3.51E-08,2.56E-07
43.404,4.78E-08,3.49E-07
43.414,1.89E-08,1.38E-07
43.423,2.69E-08,1.96E-07
43.432,6.51E-08,4.75E-07
43.442,1.14E-08,8.34E-08
43.451,3.38E-08,2.47E-07
43.461,7.37E-09,5.38E-08
43.47,2.81E-08,2.05E-07
43.479,8.97E-09,6.55E-08
43.489,9.70E-09,7.08E-08
43.498,5.44E-08,3.97E-07
43.508,5.26E-08,3.84E-07
43.517,1.01E-07,7.34E-07
43.526,2.34E-08,1.71E-07
43.536,2.92E-08,2.13E-07
43.545,2.21E-08,1.62E-07
43.555,6.18E-08,4.51E-07
43.564,1.68E-08,1.23E-07
43.573,8.69E-08,6.34E-07
43.583,3.56E-08,2.60E-07
43.592,7.66E-08,5.59E-07
43.601,4.05E-08,2.95E-07
43.611,5.26E-08,3.84E-07
43.62,5.89E-08,4.30E-07
43.63,4.64E-08,3.38E-07
43.639,3.97E-08,2.89E-07
43.648,5.45E-08,3.98E-07
43.658,3.50E-08,2.55E-07
43.667,3.24E-08,2.36E-07
43.677,4.14E-08,3.02E-07
43.686,7.08E-08,5.17E-07
43.695,4.72E-08,3.45E-07
43.705,2.49E-08,1.82E-07
43.714,2.06E-08,1.50E-07
43.724,3.41E-08,2.49E-07
43.733,5.64E-08,4.11E-07
43.742,5.23E-08,3.82E-07
43.752,1.47E-08,1.08E-07
43.761,4.26E-08,3.11E-07
43.771,4.64E-08,3.39E-07
43.78,4.84E-08,3.53E-07
43.789,4.85E-08,3.54E-07
43.799,3.10E-08,2.26E-07
43.808,1.37E-08,9.99E-08
43.817,6.39E-08,4.66E-07
43.827,3.28E-08,2.39E-07
43.836,2.91E-08,2.12E-07
43.846,6.41E-08,4.68E-07
43.855,2.15E-08,1.57E-07
43.864,8.94E-08,6.53E-07
43.874,8.78E-08,6.40E-07
43.883,3.12E-08,2.28E-07
43.893,2.17E-08,1.58E-07
43.902,3.27E-08,2.39E-07
43.911,5.48E-08,4.00E-07
43.921,7.45E-08,5.44E-07
43.93,3.52E-08,2.57E-07
43.94,3.96E-08,2.89E-07
43.949,2.94E-08,2.15E-07
43.958,3.16E-08,2.31E-07
43.968,5.35E-08,3.90E-07
43.977,3.74E-08,2.73E-07
43.986,6.71E-08,4.90E-07
43.996,1.79E-08,1.31E-07
44.005,1.43E-08,1.04E-07
44.015,1.33E-08,9.72E-08
44.024,8.98E-08,6.55E-07
44.033,1.04E-07,7.62E-07
44.043,8.16E-08,5.96E-07
44.052,6.38E-08,4.66E-07
44.062,6.88E-08,5.02E-07
44.071,3.47E-08,2.53E-07
44.08,2.65E-08,1.93E-07
44.09,6.34E-08,4.63E-07
44.099,2.48E-08,1.81E-07
44.109,2.23E-08,1.62E-07
44.118,5.45E-08,3.98E-07
44.127,1.33E-08,9.74E-08
44.137,4.57E-08,3.34E-07
44.146,1.56E-08,1.14E-07
44.156,3.15E-08,2.30E-07
44.165,4.11E-08,3.00E-07
44.174,6.77E-08,4.94E-07
44.184,2.34E-08,1.71E-07
44.193,2.74E-08,2.00E-07
44.202,2.90E-08,2.12E-07
44.212,5.20E-08,3.80E-07
44.221,5.57E-09,4.06E-08
44.231,4.53E-08,3.31E-07
44.24,5.26E-08,3.83E-07
44.249,3.37E-08,2.46E-07
44.259,5.82E-08,4.24E-07
44.268,8.98E-08,6.55E-07
44.278,4.76E-08,3.48E-07
44.287,2.43E-08,1.78E-07
44.296,6.49E-08,4.74E-07
44.306,6.62E-08,4.83E-07
44.315,6.26E-08,4.56E-07
44.325,4.82E-08,3.52E-07
44.334,1.27E-07,9.28E-07
44.343,1.89E-07,1.38E-06
44.353,2.90E-07,2.11E-06
44.362,2.76E-07,2.01E-06
44.372,1.97E-07,1.44E-06
44.381,7.54E-08,5.50E-07
44.39,1.38E-07,1.01E-06
44.4,1.06E-07,7.71E-07
44.409,6.86E-08,5.01E-07
44.418,8.17E-08,5.96E-07
44.428,7.19E-08,5.25E-07
44.437,7.27E-08,5.30E-07
44.447,7.17E-08,5.23E-07
44.456,3.58E-08,2.61E-07
44.465,3.68E-08,2.68E-07
44.475,3.33E-08,2.43E-07
44.484,5.74E-08,4.19E-07
44.494,6.25E-08,4.56E-07
44.503,9.63E-08,7.02E-07
44.512,8.36E-08,6.10E-07
44.522,7.26E-08,5.30E-07
44.531,7.88E-08,5.75E-07
44.541,4.22E-08,3.08E-07
44.55,3.31E-08,2.42E-07
44.559,1.43E-08,1.04E-07
44.569,3.83E-08,2.80E-07
44.578,3.41E-08,2.49E-07
44.588,5.61E-08,4.09E-07
44.597,7.87E-08,5.74E-07
44.606,9.12E-08,6.66E-07
44.616,1.12E-07,8.20E-07
44.625,1.79E-08,1.31E-07
44.634,3.40E-08,2.48E-07
44.644,6.62E-08,4.83E-07
44.653,5.55E-08,4.05E-07
44.663,2.82E-08,2.06E-07
44.672,4.40E-08,3.21E-07
44.681,6.86E-08,5.00E-07
44.691,8.42E-08,6.14E-07
44.7,4.81E-08,3.51E-07
44.71,6.63E-08,4.84E-07
44.719,8.35E-08,6.09E-07
44.728,8.05E-08,5.88E-07
44.738,1.22E-07,8.87E-07
44.747,7.77E-08,5.67E-07
44.757,9.21E-08,6.72E-07
44.766,3.75E-08,2.73E-07
44.775,1.71E-08,1.25E-07
44.785,6.93E-08,5.06E-07
44.794,5.99E-08,4.37E-07
44.803,3.19E-08,2.33E-07
44.813,2.21E-08,1.62E-07
44.822,6.45E-08,4.71E-07
44.832,2.00E-08,1.46E-07
44.841,4.97E-08,3.62E-07
44.85,2.49E-08,1.82E-07
44.86,5.73E-08,4.18E-07
44.869,5.73E-08,4.18E-07
44.879,6.96E-08,5.08E-07
44.888,2.54E-08,1.85E-07
44.897,3.43E-08,2.50E-07
44.907,4.07E-08,2.97E-07
44.916,3.24E-08,2.36E-07
44.926,1.20E-07,8.76E-07
44.935,4.40E-08,3.21E-07
44.944,6.25E-08,4.56E-07
44.954,8.27E-08,6.04E-07
44.963,7.64E-08,5.57E-07
44.973,5.27E-08,3.84E-07
44.982,1.07E-07,7.82E-07
44.991,7.84E-08,5.72E-07
45.001,5.34E-08,3.89E-07
45.01,3.76E-08,2.74E-07
45.019,3.97E-08,2.89E-07
45.029,7.30E-08,5.33E-07
45.038,8.31E-08,6.06E-07
45.048,5.64E-08,4.12E-07
45.057,4.98E-08,3.64E-07
45.066,5.69E-08,4.15E-07
45.076,4.26E-08,3.11E-07
45.085,4.67E-08,3.40E-07
45.095,1.73E-08,1.27E-07
45.104,5.79E-08,4.22E-07
45.113,3.80E-08,2.77E-07
45.123,5.36E-08,3.91E-07
45.132,1.68E-08,1.22E-07
45.142,3.84E-08,2.81E-07
45.151,2.92E-08,2.13E-07
45.16,1.17E-08,8.56E-08
45.17,6.42E-08,4.68E-07
45.179,3.38E-08,2.47E-07
45.189,4.86E-08,3.55E-07
45.198,4.85E-08,3.54E-07
45.207,3.02E-08,2.21E-07
45.217,2.09E-08,1.52E-07
45.226,2.94E-08,2.15E-07
45.235,6.56E-08,4.79E-07
45.245,9.81E-08,7.16E-07
45.254,7.56E-08,5.52E-07
45.264,4.16E-08,3.04E-07
45.273,1.69E-08,1.23E-07
45.282,1.19E-08,8.68E-08
45.292,3.38E-08,2.46E-07
45.301,8.89E-09,6.49E-08
45.311,4.64E-08,3.38E-07
45.32,2.29E-08,1.67E-07
45.329,1.70E-08,1.24E-07
45.339,4.98E-08,3.64E-07
45.348,1.46E-08,1.06E-07
45.358,3.00E-07,2.19E-06
45.367,6.34E-08,4.63E-07
45.376,9.01E-08,6.58E-07
45.386,5.91E-08,4.31E-07
45.395,5.63E-08,4.11E-07
45.405,1.83E-08,1.34E-07
45.414,6.06E-08,4.42E-07
45.423,2.07E-08,1.51E-07
45.433,3.29E-08,2.40E-07
45.442,2.12E-08,1.55E-07
45.451,5.60E-08,4.09E-07
45.461,2.57E-08,1.88E-07
45.47,3.93E-08,2.87E-07
45.48,3.00E-08,2.19E-07
45.489,1.22E-08,8.94E-08
45.498,9.08E-09,6.63E-08
45.508,7.56E-09,5.52E-08
45.517,2.25E-08,1.64E-07
45.527,2.87E-08,2.09E-07
45.536,3.89E-08,2.84E-07
45.545,3.63E-08,2.65E-07
45.555,1.14E-08,8.30E-08
45.564,3.80E-08,2.78E-07
45.574,4.11E-08,3.00E-07
45.583,6.97E-09,5.09E-08
45.592,1.34E-08,9.80E-08
45.602,4.41E-08,3.22E-07
45.611,1.45E-08,1.06E-07
45.62,2.54E-08,1.85E-07
45.63,1.58E-08,1.15E-07
45.639,1.77E-08,1.29E-07
45.649,4.97E-08,3.62E-07
45.658,4.53E-08,3.30E-07
45.667,5.03E-08,3.67E-07
45.677,3.90E-08,2.85E-07
45.686,2.66E-08,1.94E-07
45.696,4.21E-08,3.07E-07
45.705,4.00E-08,2.92E-07
45.714,1.52E-08,1.11E-07
45.724,2.65E-08,1.93E-07
45.733,4.54E-08,3.31E-07
45.743,6.49E-08,4.73E-07
45.752,1.08E-08,7.86E-08
45.761,2.17E-08,1.58E-07
45.771,2.96E-08,2.16E-07
45.78,9.50E-09,6.93E-08
45.79,4.60E-08,3.36E-07
45.799,9.46E-09,6.90E-08
45.808,3.31E-08,2.42E-07
45.818,5.27E-08,3.84E-07
45.827,5.45E-08,3.98E-07
45.836,3.96E-08,2.89E-07
45.846,2.95E-08,2.16E-07
45.855,1.77E-08,1.29E-07
45.865,1.83E-08,1.34E-07
45.874,3.93E-08,2.87E-07
45.883,2.08E-08,1.52E-07
45.893,7.50E-09,5.47E-08
45.902,2.04E-08,1.49E-07
45.912,1.72E-08,1.25E-07
45.921,4.45E-08,3.24E-07
45.93,1.15E-08,8.38E-08
45.94,2.08E-08,1.52E-07
45.949,2.78E-08,2.03E-07
45.959,6.42E-08,4.68E-07
45.968,2.12E-08,1.55E-07
45.977,6.55E-08,4.78E-07
45.987,1.92E-08,1.40E-07
45.996,7.28E-08,5.31E-07
46.006,5.50E-08,4.01E-07
46.015,3.02E-08,2.20E-07
46.024,1.49E-08,1.08E-07
46.034,2.08E-08,1.52E-07
46.043,6.46E-09,4.71E-08
46.052,5.56E-08,4.05E-07
46.062,2.16E-08,1.58E-07
46.071,1.52E-08,1.11E-07
46.081,2.28E-08,1.66E-07
46.09,2.53E-08,1.85E-07
46.099,4.00E-08,2.92E-07
46.109,3.86E-08,2.81E-07
46.118,1.33E-08,9.74E-08
46.128,2.92E-08,2.13E-07
46.137,4.44E-08,3.24E-07
46.146,1.32E-08,9.61E-08
46.156,1.76E-08,1.29E-07
46.165,5.69E-08,4.15E-07
46.175,2.27E-08,1.66E-07
46.184,8.79E-08,6.41E-07
46.193,2.96E-08,2.16E-07
46.203,5.64E-08,4.11E-07
46.212,4.09E-08,2.98E-07
46.222,1.32E-08,9.66E-08
46.231,1.93E-08,1.41E-07
46.24,3.69E-08,2.69E-07
46.25,3.90E-08,2.85E-07
46.259,2.20E-08,1.60E-07
46.268,2.16E-08,1.58E-07
46.278,8.46E-09,6.18E-08
46.287,3.66E-08,2.67E-07
46.297,5.48E-08,4.00E-07
46.306,6.78E-08,4.95E-07
46.315,2.10E-08,1.54E-07
46.325,5.86E-08,4.28E-07
46.334,4.49E-08,3.28E-07
46.344,1.62E-08,1.18E-07
46.353,2.97E-08,2.17E-07
46.362,6.28E-08,4.58E-07
46.372,9.48E-08,6.91E-07
46.381,8.05E-08,5.87E-07
46.391,2.81E-08,2.05E-07
46.4,2.40E-08,1.75E-07
46.409,3.88E-08,2.83E-07
46.419,5.38E-08,3.92E-07
46.428,1.89E-08,1.38E-07
46.437,1.66E-08,1.21E-07
46.447,6.40E-09,4.67E-08
46.456,1.12E-08,8.20E-08
46.466,4.02E-08,2.93E-07
46.475,1.47E-08,1.07E-07
46.484,3.36E-08,2.45E-07
46.494,9.10E-08,6.64E-07
46.503,1.32E-08,9.62E-08
46.513,3.10E-08,2.26E-07
46.522,1.53E-08,1.11E-07
46.531,6.93E-08,5.06E-07
46.541,5.03E-08,3.67E-07
46.55,5.59E-08,4.08E-07
46.56,6.39E-08,4.66E-07
46.569,7.31E-09,5.33E-08
46.578,4.59E-08,3.35E-07
46.588,2.11E-08,1.54E-07
46.597,5.17E-08,3.78E-07
46.607,1.79E-08,1.31E-07
46.616,3.42E-08,2.50E-07
46.625,5.53E-08,4.03E-07
46.635,2.31E-08,1.69E-07
46.644,5.81E-09,4.24E-08
46.653,5.37E-08,3.92E-07
46.663,2.73E-08,1.99E-07
46.672,1.04E-08,7.61E-08
46.682,5.83E-09,4.25E-08
46.691,1.09E-08,7.95E-08
46.7,2.64E-08,1.93E-07
46.71,5.83E-08,4.25E-07
46.719,3.44E-08,2.51E-07
46.729,5.87E-08,4.28E-07
46.738,6.44E-08,4.70E-07
46.747,2.41E-08,1.76E-07
46.757,2.06E-08,1.50E-07
46.766,5.85E-08,4.27E-07
46.776,4.06E-08,2.97E-07
46.785,3.97E-08,2.89E-07
46.794,1.29E-08,9.43E-08
46.804,7.76E-08,5.66E-07
46.813,1.61E-08,1.17E-07
46.823,3.72E-08,2.72E-07
46.832,4.90E-08,3.57E-07
46.841,4.73E-08,3.45E-07
46.851,6.92E-08,5.05E-07
46.86,1.16E-08,8.47E-08
46.869,5.86E-08,4.28E-07
46.879,2.58E-08,1.88E-07
46.888,8.21E-09,5.99E-08
46.898,4.55E-08,3.32E-07
46.907,9.76E-09,7.12E-08
46.916,5.00E-08,3.65E-07
46.926,2.43E-08,1.77E-07
46.935,2.52E-08,1.84E-07
46.945,3.94E-08,2.87E-07
46.954,1.27E-08,9.30E-08
46.963,2.91E-08,2.12E-07
46.973,8.79E-09,6.41E-08
46.982,4.36E-08,3.18E-07
46.992,7.74E-08,5.64E-07
47.001,7.97E-09,5.82E-08
47.01,4.94E-08,3.60E-07
47.02,8.56E-09,6.24E-08
47.029,2.41E-08,1.76E-07
47.039,1.77E-08,1.29E-07
47.048,4.85E-08,3.54E-07
47.057,1.06E-08,7.71E-08
47.067,4.55E-08,3.32E-07
47.076,4.97E-09,3.63E-08
47.085,3.06E-08,2.24E-07
47.095,7.28E-08,5.31E-07
47.104,9.26E-08,6.76E-07
47.114,3.74E-08,2.73E-07
47.123,3.02E-08,2.20E-07
47.132,1.23E-08,8.96E-08
47.142,5.20E-08,3.80E-07
47.151,6.19E-08,4.52E-07
47.161,5.35E-08,3.90E-07
47.17,2.28E-08,1.66E-07
47.179,2.98E-08,2.18E-07
47.189,3.77E-08,2.75E-07
47.198,2.13E-08,1.55E-07
47.208,2.48E-08,1.81E-07
47.217,1.56E-08,1.13E-07
47.226,5.68E-08,4.14E-07
47.236,5.43E-08,3.96E-07
47.245,2.62E-08,1.91E-07
47.254,5.06E-08,3.70E-07
47.264,4.71E-08,3.44E-07
47.273,3.77E-08,2.75E-07
47.283,1.18E-08,8.62E-08
47.292,6.83E-08,4.98E-07
47.301,5.97E-08,4.35E-07
47.311,6.07E-08,4.43E-07
47.32,2.53E-08,1.85E-07
47.33,2.04E-08,1.49E-07
47.339,1.48E-08,1.08E-07
47.348,3.03E-08,2.21E-07
47.358,6.57E-09,4.80E-08
47.367,2.46E-08,1.79E-07
47.377,9.09E-08,6.63E-07
47.386,1.68E-08,1.22E-07
47.395,2.74E-08,2.00E-07
47.405,3.47E-08,2.53E-07
47.414,1.73E-08,1.27E-07
47.424,2.45E-08,1.79E-07
47.433,1.69E-08,1.23E-07
47.442,5.37E-09,3.92E-08
47.452,1.35E-08,9.82E-08
47.461,6.29E-08,4.59E-07
47.47,2.07E-08,1.51E-07
47.48,3.01E-08,2.20E-07
47.489,1.02E-08,7.44E-08
47.499,6.29E-08,4.59E-07
47.508,5.87E-08,4.29E-07
47.517,4.05E-08,2.96E-07
47.527,5.35E-08,3.90E-07
47.536,6.09E-08,4.45E-07
47.546,2.21E-08,1.61E-07
47.555,3.25E-08,2.37E-07
47.564,3.91E-08,2.85E-07
47.574,4.72E-08,3.44E-07
47.583,9.05E-09,6.60E-08
47.593,4.10E-08,2.99E-07
47.602,3.55E-08,2.59E-07
47.611,5.91E-08,4.32E-07
47.621,8.35E-08,6.10E-07
47.63,8.40E-08,6.13E-07
47.64,8.14E-08,5.94E-07
47.649,1.30E-07,9.48E-07
47.658,1.42E-07,1.03E-06
47.668,1.40E-07,1.02E-06
47.677,7.32E-08,5.34E-07
47.686,6.14E-08,4.48E-07
47.696,9.19E-08,6.71E-07
47.705,1.22E-08,8.93E-08
47.715,1.53E-08,1.11E-07
47.724,6.37E-08,4.65E-07
47.733,4.57E-08,3.33E-07
47.743,5.44E-08,3.97E-07
47.752,1.59E-08,1.16E-07
47.762,1.41E-08,1.03E-07
47.771,1.51E-08,1.10E-07
47.78,5.80E-08,4.23E-07
47.79,4.90E-08,3.58E-07
47.799,6.90E-08,5.03E-07
47.809,7.20E-08,5.25E-07
47.818,3.60E-09,2.63E-08
47.827,7.64E-08,5.58E-07
47.837,1.78E-08,1.30E-07
47.846,7.35E-09,5.37E-08
47.856,3.37E-08,2.46E-07
47.865,4.06E-08,2.96E-07
47.874,6.86E-08,5.01E-07
47.884,8.26E-08,6.03E-07
47.893,5.55E-08,4.05E-07
47.902,3.50E-08,2.55E-07
47.912,3.88E-08,2.83E-07
47.921,5.69E-08,4.15E-07
47.931,1.72E-08,1.25E-07
47.94,9.54E-08,6.96E-07
47.949,3.67E-08,2.68E-07
47.959,6.56E-08,4.79E-07
47.968,1.51E-08,1.10E-07
47.978,5.08E-08,3.70E-07
47.987,5.43E-08,3.96E-07
47.996,3.57E-08,2.60E-07
48.006,7.01E-08,5.12E-07
48.015,1.02E-07,7.43E-07
48.025,3.08E-08,2.25E-07
48.034,6.81E-08,4.97E-07
48.043,1.64E-08,1.20E-07
48.053,2.54E-08,1.85E-07
48.062,2.92E-08,2.13E-07
48.071,2.85E-08,2.08E-07
48.081,1.69E-08,1.24E-07
48.09,4.69E-08,3.42E-07
48.1,1.37E-08,1.00E-07
48.109,7.74E-08,5.65E-07
48.118,4.20E-08,3.07E-07
48.128,3.19E-08,2.33E-07
48.137,2.01E-08,1.47E-07
48.147,5.59E-08,4.08E-07
48.156,5.37E-08,3.92E-07
48.165,2.45E-08,1.79E-07
48.175,1.70E-08,1.24E-07
48.184,6.42E-08,4.68E-07
48.194,5.52E-08,4.03E-07
48.203,3.98E-08,2.90E-07
48.212,1.82E-08,1.33E-07
48.222,3.55E-08,2.59E-07
48.231,1.54E-08,1.13E-07
48.241,4.23E-08,3.09E-07
48.25,5.74E-08,4.19E-07
48.259,9.10E-08,6.64E-07
48.269,1.02E-08,7.41E-08
48.278,1.77E-08,1.29E-07
48.287,6.76E-08,4.93E-07
48.297,1.39E-08,1.02E-07
48.306,6.98E-08,5.09E-07
48.316,3.28E-08,2.40E-07
48.325,7.61E-08,5.55E-07
48.334,9.34E-08,6.81E-07
48.344,3.35E-08,2.44E-07
48.353,2.29E-08,1.67E-07
48.363,8.21E-08,5.99E-07
48.372,4.26E-08,3.11E-07
48.381,7.99E-08,5.83E-07
48.391,1.80E-08,1.32E-07
48.4,2.97E-08,2.17E-07
48.41,1.16E-08,8.48E-08
48.419,2.08E-08,1.52E-07
48.428,3.51E-08,2.56E-07
48.438,4.99E-08,3.64E-07
48.447,6.43E-08,4.69E-07
48.457,7.80E-08,5.69E-07
48.466,5.58E-08,4.07E-07
48.475,2.04E-08,1.49E-07
48.485,3.28E-08,2.40E-07
48.494,9.65E-09,7.04E-08
48.503,2.30E-08,1.68E-07
48.513,1.46E-08,1.07E-07
48.522,1.02E-08,7.44E-08
48.532,3.44E-08,2.51E-07
48.541,1.05E-07,7.70E-07
48.55,1.40E-08,1.02E-07
48.56,2.82E-08,2.06E-07
48.569,1.27E-08,9.28E-08
48.579,2.74E-08,2.00E-07
48.588,4.74E-08,3.46E-07
48.597,6.48E-08,4.73E-07
48.607,1.33E-07,9.71E-07
48.616,1.04E-08,7.59E-08
48.626,4.93E-08,3.60E-07
48.635,9.99E-08,7.29E-07
48.644,6.02E-08,4.39E-07
48.654,5.45E-08,3.97E-07
48.663,4.26E-08,3.10E-07
48.673,5.48E-08,4.00E-07
48.682,8.89E-09,6.49E-08
48.691,6.10E-08,4.45E-07
48.701,5.08E-08,3.71E-07
48.71,3.39E-08,2.47E-07
48.719,3.95E-08,2.88E-07
48.729,2.86E-08,2.09E-07
48.738,1.01E-08,7.36E-08
48.748,3.64E-08,2.66E-07
48.757,2.31E-08,1.68E-07
48.766,2.81E-08,2.05E-07
48.776,2.26E-08,1.65E-07
48.785,2.57E-08,1.88E-07
48.795,5.24E-08,3.82E-07
48.804,2.38E-08,1.74E-07
48.813,4.95E-08,3.61E-07
48.823,1.83E-08,1.34E-07
48.832,3.44E-09,2.51E-08
48.842,1.38E-08,1.01E-07
48.851,2.68E-08,1.96E-07
48.86,1.93E-08,1.41E-07
48.87,5.41E-08,3.95E-07
48.879,2.76E-08,2.02E-07
48.888,5.33E-08,3.89E-07
48.898,2.63E-08,1.92E-07
48.907,4.97E-08,3.63E-07
48.917,2.29E-08,1.67E-07
48.926,4.91E-08,3.58E-07
48.935,2.93E-08,2.14E-07
48.945,3.62E-08,2.64E-07
48.954,3.13E-08,2.29E-07
48.964,4.02E-08,2.93E-07
48.973,4.73E-08,3.45E-07
48.982,4.52E-08,3.30E-07
48.992,2.17E-08,1.58E-07
49.001,2.11E-08,1.54E-07
49.011,1.42E-08,1.04E-07
49.02,3.21E-08,2.34E-07
49.029,2.93E-08,2.14E-07
49.039,5.04E-08,3.68E-07
49.048,5.91E-09,4.31E-08
49.058,4.35E-08,3.18E-07
49.067,1.54E-08,1.12E-07
49.076,5.34E-08,3.89E-07
49.086,3.83E-08,2.79E-07
49.095,2.65E-08,1.93E-07
49.104,4.20E-08,3.06E-07
49.114,4.26E-08,3.11E-07
49.123,2.07E-08,1.51E-07
49.133,4.62E-08,3.37E-07
49.142,6.03E-08,4.40E-07
49.151,2.84E-08,2.07E-07
49.161,2.62E-08,1.91E-07
49.17,1.89E-08,1.38E-07
49.18,5.78E-08,4.22E-07
49.189,3.36E-08,2.45E-07
49.198,3.23E-08,2.36E-07
49.208,8.29E-09,6.05E-08
49.217,7.81E-08,5.70E-07
49.227,4.06E-08,2.96E-07
49.236,5.67E-08,4.13E-07
49.245,5.58E-09,4.07E-08
49.255,4.14E-08,3.02E-07
49.264,1.24E-07,9.03E-07
49.274,3.60E-08,2.63E-07
49.283,7.83E-08,5.71E-07
49.292,7.09E-09,5.18E-08
49.302,9.18E-08,6.70E-07
49.311,2.87E-08,2.10E-07
49.32,5.28E-08,3.85E-07
49.33,8.28E-08,6.04E-07
49.339,2.84E-08,2.07E-07
49.349,1.87E-08,1.36E-07
49.358,4.25E-09,3.10E-08
49.367,3.71E-08,2.71E-07
49.377,4.65E-08,3.40E-07
49.386,5.81E-08,4.24E-07
49.396,1.04E-07,7.58E-07
49.405,1.37E-07,9.96E-07
49.414,2.19E-07,1.60E-06
49.424,3.57E-07,2.61E-06
49.433,6.99E-08,5.10E-07
49.443,1.27E-08,9.29E-08
49.452,5.97E-08,4.36E-07
49.461,3.10E-08,2.26E-07
49.471,3.29E-08,2.40E-07
