freq,xdft,psdx
39.202,3.35E-08,3.58E-07
39.206,4.91E-08,5.24E-07
39.211,3.59E-08,3.83E-07
39.215,1.69E-08,1.80E-07
39.22,2.07E-08,2.21E-07
39.224,1.64E-08,1.76E-07
39.228,5.50E-08,5.87E-07
39.233,2.94E-08,3.14E-07
39.237,5.77E-08,6.16E-07
39.242,4.19E-08,4.48E-07
39.246,3.64E-08,3.89E-07
39.25,3.08E-08,3.29E-07
39.255,1.34E-08,1.43E-07
39.259,6.73E-08,7.19E-07
39.263,3.80E-08,4.05E-07
39.268,4.42E-08,4.72E-07
39.272,5.87E-09,6.27E-08
39.277,2.53E-08,2.70E-07
39.281,2.86E-08,3.05E-07
39.285,2.56E-08,2.73E-07
39.29,5.50E-08,5.87E-07
39.294,1.30E-08,1.39E-07
39.299,2.83E-08,3.02E-07
39.303,4.16E-08,4.44E-07
39.307,1.35E-08,1.44E-07
39.312,1.98E-08,2.12E-07
39.316,1.94E-08,2.07E-07
39.321,4.59E-08,4.90E-07
39.325,2.20E-08,2.35E-07
39.329,1.69E-08,1.80E-07
39.334,3.02E-08,3.22E-07
39.338,4.04E-08,4.31E-07
39.342,3.99E-08,4.26E-07
39.347,1.49E-08,1.59E-07
39.351,1.83E-08,1.96E-07
39.356,4.56E-08,4.86E-07
39.36,1.92E-08,2.05E-07
39.364,3.73E-08,3.98E-07
39.369,1.98E-08,2.12E-07
39.373,4.36E-08,4.66E-07
39.378,2.98E-08,3.18E-07
39.382,3.36E-08,3.59E-07
39.386,2.62E-08,2.80E-07
39.391,3.31E-08,3.53E-07
39.395,2.10E-08,2.25E-07
39.399,5.43E-09,5.80E-08
39.404,5.29E-09,5.65E-08
39.408,8.54E-09,9.12E-08
39.413,6.30E-08,6.73E-07
39.417,3.16E-08,3.37E-07
39.421,3.08E-08,3.29E-07
39.426,2.98E-08,3.18E-07
39.43,3.14E-08,3.35E-07
39.435,2.28E-08,2.44E-07
39.439,4.10E-08,4.38E-07
39.443,1.99E-08,2.12E-07
39.448,3.81E-08,4.07E-07
39.452,4.73E-08,5.05E-07
39.456,5.73E-08,6.12E-07
39.461,3.46E-08,3.69E-07
39.465,4.04E-08,4.31E-07
39.47,2.42E-08,2.59E-07
39.474,1.02E-08,1.08E-07
39.478,2.87E-08,3.06E-07
39.483,4.82E-08,5.14E-07
39.487,1.99E-08,2.12E-07
39.492,2.12E-08,2.26E-07
39.496,2.08E-08,2.22E-07
39.5,7.83E-08,8.36E-07
39.505,5.32E-08,5.68E-07
39.509,1.37E-08,1.46E-07
39.514,5.41E-08,5.78E-07
39.518,1.54E-08,1.65E-07
39.522,1.07E-08,1.14E-07
39.527,1.14E-08,1.22E-07
39.531,5.72E-08,6.11E-07
39.535,3.03E-08,3.23E-07
39.54,2.21E-08,2.36E-07
39.544,3.04E-08,3.25E-07
39.549,5.24E-08,5.60E-07
39.553,5.34E-08,5.70E-07
39.557,4.36E-08,4.66E-07
39.562,2.68E-08,2.86E-07
39.566,2.54E-08,2.71E-07
39.571,3.02E-08,3.23E-07
39.575,3.30E-08,3.53E-07
39.579,1.98E-08,2.11E-07
39.584,1.98E-08,2.12E-07
39.588,1.75E-08,1.86E-07
39.592,3.43E-08,3.66E-07
39.597,3.24E-08,3.46E-07
39.601,2.38E-08,2.54E-07
39.606,2.10E-08,2.24E-07
39.61,3.03E-08,3.23E-07
39.614,2.96E-08,3.16E-07
39.619,3.54E-08,3.78E-07
39.623,3.35E-08,3.58E-07
39.628,2.52E-08,2.70E-07
39.632,2.38E-08,2.54E-07
39.636,1.32E-08,1.40E-07
39.641,2.22E-08,2.37E-07
39.645,3.51E-08,3.75E-07
39.649,1.33E-08,1.42E-07
39.654,4.32E-08,4.61E-07
39.658,2.86E-08,3.05E-07
39.663,2.48E-08,2.65E-07
39.667,1.81E-08,1.93E-07
39.671,3.19E-08,3.40E-07
39.676,3.05E-08,3.26E-07
39.68,2.78E-08,2.96E-07
39.685,2.61E-08,2.78E-07
39.689,4.21E-08,4.50E-07
39.693,3.54E-08,3.78E-07
39.698,1.19E-08,1.27E-07
39.702,2.83E-08,3.03E-07
39.707,2.38E-08,2.54E-07
39.711,2.91E-08,3.10E-07
39.715,2.72E-08,2.90E-07
39.72,2.01E-08,2.15E-07
39.724,3.10E-08,3.31E-07
39.728,2.46E-08,2.63E-07
39.733,3.47E-08,3.71E-07
39.737,4.00E-08,4.27E-07
39.742,1.17E-08,1.25E-07
39.746,3.00E-08,3.20E-07
39.75,3.02E-08,3.23E-07
39.755,6.84E-08,7.30E-07
39.759,4.60E-08,4.91E-07
39.764,1.69E-08,1.80E-07
39.768,1.66E-08,1.77E-07
39.772,6.98E-09,7.46E-08
39.777,1.59E-08,1.69E-07
39.781,2.02E-08,2.15E-07
39.785,2.77E-08,2.96E-07
39.79,2.59E-08,2.77E-07
39.794,6.16E-09,6.57E-08
39.799,9.99E-09,1.07E-07
39.803,2.88E-08,3.08E-07
39.807,3.46E-08,3.69E-07
39.812,8.22E-08,8.77E-07
39.816,2.26E-08,2.41E-07
39.821,7.35E-09,7.84E-08
39.825,2.06E-08,2.20E-07
39.829,1.82E-08,1.94E-07
39.834,2.67E-08,2.85E-07
39.838,3.87E-08,4.13E-07
39.843,4.09E-08,4.37E-07
39.847,1.15E-09,1.23E-08
39.851,6.10E-08,6.51E-07
39.856,1.66E-08,1.77E-07
39.86,1.19E-08,1.27E-07
39.864,4.62E-08,4.93E-07
39.869,4.66E-08,4.98E-07
39.873,3.40E-08,3.63E-07
39.878,1.99E-08,2.13E-07
39.882,7.31E-08,7.80E-07
39.886,3.97E-08,4.24E-07
39.891,6.87E-08,7.34E-07
39.895,9.20E-08,9.83E-07
39.9,5.84E-08,6.24E-07
39.904,4.72E-08,5.04E-07
39.908,1.66E-08,1.77E-07
39.913,4.91E-08,5.25E-07
39.917,6.89E-08,7.36E-07
39.921,3.82E-08,4.08E-07
39.926,9.43E-08,1.01E-06
39.93,1.52E-07,1.62E-06
39.935,2.13E-07,2.27E-06
39.939,1.19E-07,1.27E-06
39.943,2.62E-07,2.79E-06
39.948,3.45E-07,3.68E-06
39.952,3.08E-07,3.29E-06
39.957,9.12E-07,9.73E-06
39.961,3.74E-07,3.99E-06
39.965,7.49E-07,8.00E-06
39.97,4.39E-07,4.69E-06
39.974,5.94E-07,6.34E-06
39.978,2.71E-07,2.89E-06
39.983,4.97E-07,5.31E-06
39.987,4.10E-07,4.38E-06
39.992,2.40E-07,2.57E-06
39.996,4.52E-07,4.82E-06
40,3.29E-07,3.51E-06
40.005,1.69E-07,1.80E-06
40.009,8.44E-08,9.01E-07
40.014,1.31E-07,1.40E-06
40.018,1.89E-07,2.02E-06
40.022,8.49E-08,9.06E-07
40.027,9.78E-08,1.04E-06
40.031,1.31E-07,1.40E-06
40.036,1.47E-07,1.57E-06
40.04,1.75E-07,1.87E-06
40.044,9.58E-08,1.02E-06
40.049,1.83E-07,1.95E-06
40.053,5.66E-08,6.04E-07
40.057,9.20E-08,9.82E-07
40.062,7.31E-08,7.80E-07
40.066,1.03E-07,1.10E-06
40.071,6.97E-08,7.44E-07
40.075,6.97E-08,7.44E-07
40.079,8.07E-08,8.62E-07
40.084,6.89E-08,7.36E-07
40.088,4.94E-08,5.27E-07
40.093,3.27E-08,3.49E-07
40.097,5.05E-08,5.39E-07
40.101,5.98E-08,6.39E-07
40.106,3.10E-08,3.31E-07
40.11,7.45E-09,7.95E-08
40.114,4.76E-08,5.08E-07
40.119,3.79E-08,4.05E-07
40.123,5.28E-08,5.64E-07
40.128,3.86E-08,4.12E-07
40.132,4.10E-08,4.38E-07
40.136,2.61E-08,2.78E-07
40.141,4.10E-08,4.37E-07
40.145,2.37E-08,2.53E-07
40.15,1.88E-08,2.01E-07
40.154,2.42E-08,2.58E-07
40.158,2.79E-08,2.98E-07
40.163,3.63E-08,3.88E-07
40.167,3.13E-08,3.34E-07
40.171,5.45E-08,5.81E-07
40.176,5.71E-08,6.10E-07
40.18,6.04E-09,6.45E-08
40.185,2.54E-08,2.71E-07
40.189,3.89E-08,4.16E-07
40.193,3.76E-08,4.02E-07
40.198,4.66E-08,4.97E-07
40.202,8.30E-09,8.86E-08
40.207,2.40E-08,2.57E-07
40.211,1.50E-08,1.60E-07
40.215,1.31E-08,1.40E-07
40.22,4.40E-08,4.70E-07
40.224,2.05E-08,2.19E-07
40.229,1.26E-08,1.34E-07
40.233,5.60E-08,5.98E-07
40.237,2.37E-08,2.53E-07
40.242,3.84E-08,4.10E-07
40.246,3.38E-08,3.60E-07
40.25,2.99E-08,3.20E-07
40.255,5.13E-08,5.48E-07
40.259,2.85E-08,3.05E-07
40.264,3.11E-08,3.32E-07
40.268,1.40E-08,1.49E-07
40.272,1.98E-08,2.11E-07
40.277,2.81E-08,3.00E-07
40.281,4.88E-08,5.21E-07
40.286,1.54E-08,1.64E-07
40.29,2.43E-08,2.60E-07
40.294,1.31E-08,1.40E-07
40.299,1.54E-08,1.65E-07
40.303,2.25E-08,2.40E-07
40.307,2.83E-08,3.02E-07
40.312,1.75E-08,1.86E-07
40.316,4.58E-08,4.89E-07
40.321,3.08E-08,3.28E-07
40.325,2.46E-08,2.63E-07
40.329,4.66E-08,4.98E-07
40.334,4.11E-08,4.39E-07
40.338,1.80E-08,1.92E-07
40.343,5.89E-09,6.29E-08
40.347,2.56E-08,2.73E-07
40.351,3.08E-08,3.29E-07
40.356,5.03E-08,5.37E-07
40.36,2.12E-08,2.27E-07
40.364,2.73E-08,2.91E-07
40.369,4.36E-08,4.65E-07
40.373,3.19E-08,3.40E-07
40.378,5.34E-08,5.70E-07
40.382,2.26E-08,2.41E-07
40.386,2.84E-08,3.04E-07
40.391,5.37E-08,5.73E-07
40.395,3.15E-08,3.37E-07
40.4,5.01E-08,5.35E-07
40.404,1.99E-08,2.13E-07
40.408,2.88E-08,3.07E-07
40.413,3.19E-08,3.40E-07
40.417,3.00E-09,3.20E-08
40.422,8.72E-09,9.31E-08
40.426,2.40E-08,2.57E-07
40.43,1.48E-08,1.58E-07
40.435,7.70E-09,8.22E-08
40.439,1.42E-08,1.52E-07
40.443,3.54E-08,3.78E-07
40.448,3.07E-08,3.28E-07
40.452,4.14E-08,4.42E-07
40.457,1.38E-08,1.48E-07
40.461,4.29E-09,4.58E-08
40.465,2.63E-08,2.81E-07
40.47,2.11E-08,2.25E-07
40.474,2.73E-08,2.92E-07
40.479,1.40E-08,1.49E-07
40.483,2.47E-08,2.64E-07
40.487,1.17E-08,1.25E-07
40.492,2.92E-08,3.12E-07
40.496,3.35E-08,3.58E-07
40.5,1.08E-08,1.15E-07
40.505,4.80E-08,5.12E-07
40.509,4.98E-08,5.31E-07
40.514,7.90E-09,8.43E-08
40.518,1.62E-08,1.73E-07
40.522,4.47E-08,4.77E-07
40.527,1.63E-08,1.74E-07
40.531,4.08E-08,4.35E-07
40.536,1.35E-08,1.44E-07
40.54,1.90E-08,2.03E-07
40.544,3.57E-08,3.81E-07
40.549,1.96E-08,2.09E-07
40.553,2.43E-08,2.59E-07
40.557,3.39E-08,3.62E-07
40.562,1.82E-08,1.95E-07
40.566,4.99E-08,5.33E-07
40.571,3.33E-08,3.55E-07
40.575,2.51E-08,2.68E-07
40.579,1.87E-08,2.00E-07
40.584,2.21E-08,2.36E-07
40.588,4.87E-08,5.20E-07
40.593,2.02E-08,2.15E-07
40.597,3.23E-08,3.45E-07
40.601,5.84E-08,6.23E-07
40.606,2.90E-08,3.10E-07
40.61,1.96E-08,2.09E-07
40.615,1.72E-08,1.83E-07
40.619,1.77E-08,1.89E-07
40.623,1.54E-08,1.64E-07
40.628,2.73E-08,2.92E-07
40.632,1.66E-08,1.77E-07
40.636,2.27E-08,2.42E-07
40.641,5.10E-08,5.45E-07
40.645,3.36E-08,3.59E-07
40.65,8.48E-09,9.06E-08
40.654,2.47E-08,2.63E-07
40.658,1.43E-08,1.53E-07
40.663,3.71E-08,3.96E-07
40.667,2.82E-08,3.01E-07
40.672,2.56E-08,2.73E-07
40.676,1.23E-08,1.32E-07
40.68,1.59E-08,1.69E-07
40.685,3.36E-08,3.59E-07
40.689,3.18E-08,3.40E-07
40.693,2.13E-08,2.28E-07
40.698,1.05E-08,1.13E-07
40.702,2.85E-08,3.04E-07
40.707,2.25E-08,2.40E-07
40.711,2.99E-08,3.19E-07
40.715,2.43E-08,2.59E-07
40.72,1.51E-08,1.61E-07
40.724,8.93E-09,9.54E-08
40.729,7.61E-09,8.12E-08
40.733,2.08E-08,2.22E-07
40.737,2.59E-08,2.76E-07
40.742,3.56E-08,3.80E-07
40.746,3.04E-08,3.24E-07
40.751,2.23E-08,2.38E-07
40.755,2.13E-08,2.28E-07
40.759,3.10E-08,3.31E-07
40.764,2.21E-08,2.36E-07
40.768,1.42E-08,1.52E-07
40.772,1.41E-09,1.50E-08
40.777,2.74E-08,2.92E-07
40.781,1.51E-08,1.61E-07
40.786,2.25E-08,2.40E-07
40.79,1.05E-08,1.12E-07
40.794,4.15E-08,4.44E-07
40.799,2.08E-08,2.22E-07
40.803,6.41E-08,6.84E-07
40.808,1.05E-08,1.12E-07
40.812,9.30E-09,9.92E-08
40.816,4.42E-08,4.72E-07
40.821,1.08E-08,1.16E-07
40.825,7.73E-09,8.25E-08
40.829,1.71E-08,1.82E-07
40.834,1.63E-08,1.74E-07
40.838,9.87E-09,1.05E-07
40.843,3.51E-08,3.75E-07
40.847,2.34E-08,2.49E-07
40.851,4.05E-08,4.33E-07
40.856,2.43E-08,2.60E-07
40.86,3.59E-08,3.83E-07
40.865,8.90E-09,9.50E-08
40.869,2.47E-08,2.64E-07
40.873,3.54E-08,3.78E-07
40.878,3.45E-08,3.68E-07
40.882,1.69E-08,1.80E-07
40.886,2.35E-08,2.51E-07
40.891,2.54E-08,2.71E-07
40.895,3.14E-08,3.36E-07
40.9,4.72E-08,5.04E-07
40.904,3.90E-08,4.17E-07
40.908,1.23E-08,1.31E-07
40.913,2.69E-08,2.87E-07
40.917,2.00E-08,2.13E-07
40.922,4.97E-09,5.31E-08
40.926,3.13E-08,3.34E-07
40.93,1.46E-08,1.56E-07
40.935,6.66E-09,7.11E-08
40.939,2.17E-08,2.31E-07
40.944,1.41E-08,1.50E-07
40.948,8.99E-09,9.59E-08
40.952,3.87E-08,4.13E-07
40.957,4.13E-08,4.41E-07
40.961,1.85E-08,1.97E-07
40.965,5.47E-08,5.84E-07
40.97,2.93E-08,3.12E-07
40.974,2.16E-08,2.31E-07
40.979,2.16E-08,2.30E-07
40.983,3.04E-08,3.25E-07
40.987,9.99E-09,1.07E-07
40.992,1.08E-08,1.15E-07
40.996,2.03E-08,2.17E-07
41.001,1.00E-08,1.07E-07
41.005,3.65E-08,3.89E-07
41.009,1.37E-08,1.46E-07
41.014,3.81E-08,4.07E-07
41.018,1.56E-08,1.66E-07
41.022,2.95E-08,3.15E-07
41.027,3.38E-08,3.61E-07
41.031,1.40E-08,1.50E-07
41.036,1.87E-08,2.00E-07
41.04,2.21E-08,2.36E-07
41.044,1.58E-08,1.69E-07
41.049,4.81E-08,5.13E-07
41.053,3.18E-08,3.39E-07
41.058,5.23E-08,5.59E-07
41.062,5.45E-08,5.82E-07
41.066,9.75E-09,1.04E-07
41.071,5.55E-09,5.93E-08
41.075,2.74E-08,2.93E-07
41.079,2.29E-08,2.44E-07
41.084,1.90E-08,2.03E-07
41.088,3.25E-08,3.47E-07
41.093,1.56E-08,1.67E-07
41.097,2.27E-08,2.42E-07
41.101,2.69E-08,2.87E-07
41.106,3.49E-08,3.73E-07
41.11,1.88E-08,2.00E-07
41.115,1.89E-08,2.02E-07
41.119,1.49E-08,1.59E-07
41.123,2.64E-08,2.82E-07
41.128,3.10E-08,3.31E-07
41.132,1.10E-08,1.17E-07
41.137,9.88E-09,1.05E-07
41.141,5.65E-08,6.03E-07
41.145,2.65E-08,2.83E-07
41.15,3.16E-08,3.37E-07
41.154,4.52E-08,4.82E-07
41.158,8.37E-09,8.93E-08
41.163,4.44E-08,4.74E-07
41.167,3.04E-08,3.25E-07
41.172,2.73E-08,2.91E-07
41.176,3.09E-08,3.30E-07
41.18,4.38E-08,4.68E-07
41.185,3.65E-08,3.90E-07
41.189,4.33E-08,4.62E-07
41.194,3.57E-08,3.82E-07
41.198,6.57E-08,7.02E-07
41.202,6.89E-08,7.36E-07
41.207,4.55E-08,4.86E-07
41.211,5.70E-08,6.09E-07
41.215,6.57E-08,7.02E-07
41.22,1.01E-07,1.08E-06
41.224,4.68E-08,5.00E-07
41.229,3.35E-08,3.58E-07
41.233,5.19E-08,5.54E-07
41.237,1.64E-08,1.75E-07
41.242,2.08E-08,2.22E-07
41.246,4.74E-08,5.06E-07
41.251,4.48E-08,4.79E-07
41.255,6.54E-09,6.98E-08
41.259,4.09E-08,4.37E-07
41.264,3.65E-08,3.90E-07
41.268,1.09E-08,1.16E-07
41.272,2.14E-08,2.29E-07
41.277,2.59E-08,2.76E-07
41.281,3.39E-08,3.62E-07
41.286,3.01E-08,3.21E-07
41.29,4.64E-08,4.95E-07
41.294,2.08E-08,2.22E-07
41.299,5.42E-08,5.78E-07
41.303,2.83E-08,3.03E-07
41.308,1.95E-08,2.08E-07
41.312,2.44E-08,2.60E-07
41.316,5.44E-08,5.81E-07
41.321,1.53E-08,1.64E-07
41.325,4.36E-08,4.66E-07
41.33,3.47E-08,3.71E-07
41.334,2.51E-08,2.68E-07
41.338,6.07E-08,6.48E-07
41.343,2.22E-08,2.38E-07
41.347,4.05E-08,4.33E-07
41.351,1.99E-08,2.13E-07
41.356,2.28E-08,2.43E-07
41.36,1.54E-08,1.64E-07
41.365,4.13E-08,4.41E-07
41.369,3.79E-08,4.04E-07
41.373,1.29E-08,1.38E-07
41.378,3.99E-08,4.26E-07
41.382,1.10E-08,1.18E-07
41.387,3.01E-08,3.21E-07
41.391,4.48E-08,4.79E-07
41.395,4.13E-08,4.40E-07
41.4,3.95E-08,4.21E-07
41.404,3.60E-08,3.84E-07
41.408,2.56E-08,2.73E-07
41.413,3.57E-09,3.81E-08
41.417,2.51E-08,2.68E-07
41.422,2.08E-08,2.22E-07
41.426,2.07E-08,2.21E-07
41.43,7.06E-08,7.53E-07
41.435,4.22E-08,4.51E-07
41.439,1.46E-08,1.56E-07
41.444,2.14E-08,2.28E-07
41.448,3.14E-08,3.35E-07
41.452,5.10E-08,5.44E-07
41.457,1.90E-08,2.03E-07
41.461,2.31E-08,2.46E-07
41.466,3.89E-08,4.15E-07
41.47,4.23E-09,4.52E-08
41.474,2.45E-08,2.62E-07
41.479,2.20E-08,2.35E-07
41.483,1.54E-08,1.64E-07
41.487,2.83E-08,3.02E-07
41.492,1.62E-08,1.73E-07
41.496,4.55E-08,4.85E-07
41.501,1.97E-08,2.10E-07
41.505,2.15E-08,2.30E-07
41.509,5.32E-08,5.68E-07
41.514,4.12E-08,4.40E-07
41.518,2.77E-08,2.96E-07
41.523,3.02E-08,3.22E-07
41.527,1.78E-08,1.90E-07
41.531,7.36E-09,7.86E-08
41.536,1.82E-08,1.94E-07
41.54,2.41E-08,2.57E-07
41.544,3.88E-09,4.14E-08
41.549,2.60E-08,2.77E-07
41.553,4.58E-08,4.89E-07
41.558,1.65E-08,1.76E-07
41.562,2.59E-08,2.77E-07
41.566,4.23E-09,4.51E-08
41.571,1.87E-08,2.00E-07
41.575,5.06E-08,5.40E-07
41.58,2.05E-08,2.19E-07
41.584,6.86E-09,7.32E-08
41.588,1.35E-08,1.44E-07
41.593,4.89E-08,5.22E-07
41.597,3.07E-08,3.27E-07
41.601,7.98E-09,8.52E-08
41.606,9.27E-09,9.89E-08
41.61,3.20E-08,3.42E-07
41.615,1.80E-08,1.92E-07
41.619,3.55E-08,3.79E-07
41.623,2.01E-08,2.15E-07
41.628,5.82E-08,6.21E-07
41.632,4.27E-08,4.56E-07
41.637,1.70E-08,1.81E-07
41.641,4.79E-08,5.11E-07
41.645,6.78E-08,7.23E-07
41.65,5.34E-08,5.70E-07
41.654,4.00E-08,4.27E-07
41.659,1.03E-08,1.10E-07
41.663,2.42E-08,2.58E-07
41.667,3.14E-08,3.35E-07
41.672,1.69E-08,1.80E-07
41.676,3.22E-08,3.44E-07
41.68,3.69E-08,3.94E-07
41.685,5.00E-08,5.34E-07
41.689,3.85E-08,4.11E-07
41.694,3.80E-08,4.06E-07
41.698,4.95E-08,5.28E-07
41.702,8.76E-09,9.35E-08
41.707,7.05E-09,7.52E-08
41.711,2.21E-08,2.36E-07
41.716,3.03E-08,3.23E-07
41.72,6.04E-08,6.45E-07
41.724,5.28E-08,5.64E-07
41.729,3.89E-08,4.15E-07
41.733,4.68E-08,5.00E-07
41.737,7.60E-09,8.12E-08
41.742,4.00E-08,4.27E-07
41.746,3.95E-08,4.22E-07
41.751,1.60E-08,1.71E-07
41.755,4.80E-08,5.12E-07
41.759,3.31E-08,3.53E-07
41.764,5.63E-08,6.02E-07
41.768,3.48E-08,3.72E-07
41.773,1.69E-08,1.81E-07
41.777,5.06E-08,5.40E-07
41.781,5.05E-08,5.39E-07
41.786,5.27E-08,5.63E-07
41.79,4.79E-08,5.12E-07
41.794,3.67E-08,3.92E-07
41.799,4.07E-08,4.34E-07
41.803,4.69E-08,5.01E-07
41.808,4.91E-08,5.24E-07
41.812,2.28E-08,2.44E-07
41.816,4.66E-08,4.98E-07
41.821,1.71E-09,1.83E-08
41.825,4.54E-08,4.84E-07
41.83,4.78E-08,5.10E-07
41.834,6.12E-08,6.54E-07
41.838,6.25E-08,6.68E-07
41.843,2.29E-08,2.45E-07
41.847,5.83E-08,6.23E-07
41.852,7.46E-08,7.96E-07
41.856,1.44E-08,1.54E-07
41.86,2.29E-08,2.45E-07
41.865,3.70E-08,3.95E-07
41.869,5.26E-08,5.61E-07
41.873,4.20E-08,4.48E-07
41.878,3.29E-08,3.51E-07
41.882,4.07E-08,4.35E-07
41.887,2.14E-08,2.28E-07
41.891,3.05E-08,3.26E-07
41.895,5.24E-08,5.59E-07
41.9,6.62E-08,7.07E-07
41.904,8.36E-09,8.92E-08
41.909,5.06E-08,5.41E-07
41.913,1.78E-08,1.90E-07
41.917,2.43E-08,2.59E-07
41.922,2.15E-08,2.29E-07
41.926,1.11E-08,1.18E-07
41.93,2.85E-08,3.04E-07
41.935,4.25E-08,4.53E-07
41.939,8.47E-09,9.04E-08
41.944,2.50E-08,2.67E-07
41.948,5.59E-08,5.97E-07
41.952,1.80E-08,1.92E-07
41.957,1.97E-08,2.10E-07
41.961,6.48E-08,6.92E-07
41.966,4.04E-08,4.32E-07
41.97,6.62E-08,7.07E-07
41.974,3.79E-08,4.05E-07
41.979,8.00E-09,8.54E-08
41.983,5.25E-08,5.61E-07
41.987,3.02E-08,3.23E-07
41.992,6.37E-08,6.80E-07
41.996,2.86E-08,3.05E-07
42.001,1.15E-07,1.23E-06
42.005,2.26E-08,2.41E-07
42.009,6.14E-08,6.56E-07
42.014,4.26E-08,4.55E-07
42.018,2.80E-08,2.99E-07
42.023,1.77E-08,1.89E-07
42.027,5.38E-08,5.75E-07
42.031,6.44E-08,6.87E-07
42.036,2.34E-08,2.50E-07
42.04,8.87E-08,9.47E-07
42.045,3.77E-08,4.03E-07
42.049,5.56E-08,5.93E-07
42.053,3.72E-08,3.97E-07
42.058,4.32E-08,4.61E-07
42.062,2.82E-08,3.01E-07
42.066,4.21E-08,4.49E-07
42.071,3.98E-08,4.25E-07
42.075,8.27E-08,8.83E-07
42.08,3.69E-08,3.94E-07
42.084,3.58E-08,3.83E-07
42.088,7.37E-08,7.87E-07
42.093,7.02E-08,7.50E-07
42.097,5.51E-08,5.88E-07
42.102,4.68E-08,5.00E-07
42.106,6.56E-08,7.00E-07
42.11,1.52E-08,1.62E-07
42.115,7.70E-08,8.22E-07
42.119,1.67E-08,1.78E-07
42.123,1.42E-08,1.52E-07
42.128,5.06E-08,5.41E-07
42.132,4.49E-08,4.79E-07
42.137,2.95E-08,3.14E-07
42.141,7.64E-08,8.16E-07
42.145,2.42E-08,2.59E-07
42.15,5.01E-08,5.35E-07
42.154,8.38E-08,8.94E-07
42.159,5.34E-09,5.70E-08
42.163,4.42E-08,4.72E-07
42.167,4.76E-09,5.08E-08
42.172,6.40E-08,6.84E-07
42.176,2.76E-08,2.94E-07
42.181,3.54E-08,3.78E-07
42.185,1.12E-08,1.19E-07
42.189,2.79E-08,2.98E-07
42.194,1.42E-08,1.52E-07
42.198,3.99E-08,4.26E-07
42.202,2.48E-08,2.64E-07
42.207,1.84E-08,1.96E-07
42.211,1.18E-07,1.26E-06
42.216,3.53E-08,3.77E-07
42.22,3.76E-08,4.01E-07
42.224,5.56E-08,5.94E-07
42.229,4.89E-08,5.22E-07
42.233,4.29E-08,4.58E-07
42.238,7.71E-08,8.23E-07
42.242,1.79E-07,1.91E-06
42.246,6.32E-08,6.74E-07
42.251,2.99E-08,3.19E-07
42.255,2.85E-08,3.04E-07
42.259,4.38E-08,4.67E-07
42.264,3.07E-08,3.27E-07
42.268,6.15E-08,6.56E-07
42.273,3.60E-08,3.85E-07
42.277,1.07E-08,1.14E-07
42.281,8.55E-09,9.13E-08
42.286,2.47E-08,2.64E-07
42.29,1.86E-08,1.99E-07
42.295,2.46E-08,2.62E-07
42.299,1.60E-08,1.71E-07
42.303,6.53E-09,6.97E-08
42.308,5.09E-08,5.43E-07
42.312,4.24E-08,4.53E-07
42.316,2.03E-08,2.17E-07
42.321,4.25E-08,4.54E-07
42.325,6.60E-08,7.05E-07
42.33,3.94E-08,4.20E-07
42.334,1.93E-08,2.06E-07
42.338,3.85E-08,4.11E-07
42.343,5.28E-08,5.64E-07
42.347,3.02E-08,3.22E-07
42.352,8.44E-08,9.01E-07
42.356,2.35E-08,2.51E-07
42.36,3.47E-08,3.70E-07
42.365,2.78E-08,2.97E-07
42.369,2.45E-08,2.62E-07
42.374,5.26E-08,5.61E-07
42.378,3.89E-08,4.15E-07
42.382,1.11E-08,1.19E-07
42.387,5.51E-08,5.88E-07
42.391,2.41E-08,2.58E-07
42.395,4.53E-08,4.84E-07
42.4,2.29E-08,2.44E-07
42.404,3.11E-08,3.32E-07
42.409,4.40E-08,4.69E-07
42.413,8.62E-08,9.21E-07
42.417,4.38E-08,4.68E-07
42.422,2.27E-08,2.42E-07
42.426,4.44E-08,4.74E-07
42.431,7.09E-08,7.57E-07
42.435,3.18E-08,3.40E-07
42.439,1.28E-08,1.37E-07
42.444,4.25E-08,4.54E-07
42.448,2.78E-08,2.97E-07
42.452,2.75E-08,2.94E-07
42.457,3.44E-08,3.67E-07
42.461,1.98E-08,2.11E-07
42.466,6.21E-08,6.63E-07
42.47,6.54E-08,6.98E-07
42.474,4.38E-08,4.68E-07
42.479,2.06E-08,2.20E-07
42.483,2.43E-08,2.60E-07
42.488,6.34E-08,6.76E-07
42.492,1.39E-08,1.48E-07
42.496,2.52E-08,2.69E-07
42.501,1.96E-08,2.10E-07
42.505,4.26E-08,4.55E-07
42.509,4.27E-08,4.56E-07
42.514,1.08E-07,1.15E-06
42.518,4.68E-08,5.00E-07
42.523,3.75E-08,4.00E-07
42.527,6.36E-08,6.79E-07
42.531,4.36E-08,4.66E-07
42.536,4.31E-08,4.60E-07
42.54,4.52E-08,4.83E-07
42.545,3.61E-08,3.85E-07
42.549,6.27E-08,6.70E-07
42.553,1.43E-08,1.53E-07
42.558,5.63E-08,6.01E-07
42.562,5.66E-08,6.05E-07
42.567,2.70E-08,2.88E-07
42.571,2.54E-08,2.71E-07
42.575,7.48E-08,7.99E-07
42.58,3.13E-08,3.35E-07
42.584,2.51E-08,2.68E-07
42.588,5.83E-08,6.22E-07
42.593,6.42E-08,6.85E-07
42.597,2.18E-08,2.32E-07
42.602,6.18E-08,6.60E-07
42.606,6.90E-08,7.37E-07
